record_id,created_at,region,team,customer,product,category,quantity,unit_price,total,status,note
REC-000238,2025-08-26,강원,기획,고객 0238,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000239,2025-08-27,충북,운영,고객 0239,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000240,2025-08-28,제주,기획,고객 0240,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000241,2025-08-29,서울,운영,고객 0241,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000242,2025-08-30,부산,기획,고객 0242,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000243,2025-08-31,대전,운영,고객 0243,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000244,2025-09-01,인천,기획,고객 0244,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000245,2025-09-02,광주,운영,고객 0245,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000246,2025-09-03,대구,기획,고객 0246,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000247,2025-09-04,울산,운영,고객 0247,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000248,2025-09-05,세종,기획,고객 0248,무선 마우스,입력 장치,17,59000,1003000,배송 완료,세금계산서 발행
REC-000249,2025-09-06,경기,운영,고객 0249,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000250,2025-09-07,강원,기획,고객 0250,헤드셋,음향 장치,11,129000,1419000,결제 확인,"분기 마감 주문, 담당자 ""재확인"" 필요"
REC-000251,2025-09-08,충북,운영,고객 0251,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000252,2025-09-09,제주,기획,고객 0252,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000253,2025-09-10,서울,운영,고객 0253,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000254,2025-09-11,부산,기획,고객 0254,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000255,2025-09-12,대전,운영,고객 0255,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000256,2025-09-13,인천,기획,고객 0256,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000257,2025-09-14,광주,운영,고객 0257,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000258,2025-09-15,대구,기획,고객 0258,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000259,2025-09-16,울산,운영,고객 0259,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000260,2025-09-17,세종,기획,고객 0260,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000261,2025-09-18,경기,운영,고객 0261,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000262,2025-09-19,강원,기획,고객 0262,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000263,2025-09-20,충북,운영,고객 0263,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000264,2025-09-21,제주,기획,고객 0264,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000265,2025-09-22,서울,운영,고객 0265,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000266,2025-09-23,부산,기획,고객 0266,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000267,2025-09-24,대전,운영,고객 0267,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000268,2025-09-25,인천,기획,고객 0268,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000269,2025-09-26,광주,운영,고객 0269,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000270,2025-09-27,대구,기획,고객 0270,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-000271,2025-09-28,울산,운영,고객 0271,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000272,2025-09-29,세종,기획,고객 0272,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000273,2025-09-30,경기,운영,고객 0273,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000274,2025-10-01,강원,기획,고객 0274,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000275,2025-10-02,충북,운영,고객 0275,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000276,2025-10-03,제주,기획,고객 0276,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000277,2025-10-04,서울,운영,고객 0277,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000278,2025-10-05,부산,기획,고객 0278,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000279,2025-10-06,대전,운영,고객 0279,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,세금계산서 발행
REC-000280,2025-10-07,인천,기획,고객 0280,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000281,2025-10-08,광주,운영,고객 0281,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000282,2025-10-09,대구,기획,고객 0282,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000283,2025-10-10,울산,운영,고객 0283,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000284,2025-10-11,세종,기획,고객 0284,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000285,2025-10-12,경기,운영,고객 0285,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000286,2025-10-13,강원,기획,고객 0286,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000287,2025-10-14,충북,운영,고객 0287,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000288,2025-10-15,제주,기획,고객 0288,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000289,2025-10-16,서울,운영,고객 0289,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000290,2025-10-17,부산,기획,고객 0290,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-000291,2025-10-18,대전,운영,고객 0291,무선 키보드,입력 장치,18,89000,1602000,처리 중,"우선 처리, 오전 출고"
REC-000292,2025-10-19,인천,기획,고객 0292,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000293,2025-10-20,광주,운영,고객 0293,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000294,2025-10-21,대구,기획,고객 0294,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000295,2025-10-22,울산,운영,고객 0295,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000296,2025-10-23,세종,기획,고객 0296,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000297,2025-10-24,경기,운영,고객 0297,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000298,2025-10-25,강원,기획,고객 0298,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000299,2025-10-26,충북,운영,고객 0299,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000300,2025-10-27,제주,기획,고객 0300,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000301,2025-10-28,서울,운영,고객 0301,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000302,2025-10-29,부산,기획,고객 0302,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000303,2025-10-30,대전,운영,고객 0303,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000304,2025-10-31,인천,기획,고객 0304,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000305,2025-11-01,광주,운영,고객 0305,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000306,2025-11-02,대구,기획,고객 0306,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000307,2025-11-03,울산,운영,고객 0307,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000308,2025-11-04,세종,기획,고객 0308,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000309,2025-11-05,경기,운영,고객 0309,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000310,2025-11-06,강원,기획,고객 0310,헤드셋,음향 장치,11,129000,1419000,결제 확인,세금계산서 발행
REC-000311,2025-11-07,충북,운영,고객 0311,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000312,2025-11-08,제주,기획,고객 0312,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000313,2025-11-09,서울,운영,고객 0313,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000314,2025-11-10,부산,기획,고객 0314,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000315,2025-11-11,대전,운영,고객 0315,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000316,2025-11-12,인천,기획,고객 0316,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000317,2025-11-13,광주,운영,고객 0317,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000318,2025-11-14,대구,기획,고객 0318,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000319,2025-11-15,울산,운영,고객 0319,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000320,2025-11-16,세종,기획,고객 0320,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000321,2025-11-17,경기,운영,고객 0321,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000322,2025-11-18,강원,기획,고객 0322,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000323,2025-11-19,충북,운영,고객 0323,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000324,2025-11-20,제주,기획,고객 0324,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000325,2025-11-21,서울,운영,고객 0325,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000326,2025-11-22,부산,기획,고객 0326,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000327,2025-11-23,대전,운영,고객 0327,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000328,2025-11-24,인천,기획,고객 0328,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000329,2025-11-25,광주,운영,고객 0329,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000330,2025-11-26,대구,기획,고객 0330,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-000331,2025-11-27,울산,운영,고객 0331,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000332,2025-11-28,세종,기획,고객 0332,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000333,2025-11-29,경기,운영,고객 0333,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000334,2025-11-30,강원,기획,고객 0334,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000335,2025-12-01,충북,운영,고객 0335,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000336,2025-12-02,제주,기획,고객 0336,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000337,2025-12-03,서울,운영,고객 0337,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000338,2025-12-04,부산,기획,고객 0338,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000339,2025-12-05,대전,운영,고객 0339,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000340,2025-12-06,인천,기획,고객 0340,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000341,2025-12-07,광주,운영,고객 0341,무선 키보드,입력 장치,8,89000,712000,처리 중,세금계산서 발행
REC-000342,2025-12-08,대구,기획,고객 0342,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000343,2025-12-09,울산,운영,고객 0343,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000344,2025-12-10,세종,기획,고객 0344,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000345,2025-12-11,경기,운영,고객 0345,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000346,2025-12-12,강원,기획,고객 0346,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000347,2025-12-13,충북,운영,고객 0347,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000348,2025-12-14,제주,기획,고객 0348,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000349,2025-12-15,서울,운영,고객 0349,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000350,2025-12-16,부산,기획,고객 0350,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-000351,2025-12-17,대전,운영,고객 0351,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000352,2025-12-18,인천,기획,고객 0352,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000353,2025-12-19,광주,운영,고객 0353,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000354,2025-12-20,대구,기획,고객 0354,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000355,2025-12-21,울산,운영,고객 0355,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000356,2025-12-22,세종,기획,고객 0356,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000357,2025-12-23,경기,운영,고객 0357,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000358,2025-12-24,강원,기획,고객 0358,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000359,2025-12-25,충북,운영,고객 0359,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000360,2025-12-26,제주,기획,고객 0360,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000361,2025-12-27,서울,운영,고객 0361,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000362,2025-12-28,부산,기획,고객 0362,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000363,2025-12-29,대전,운영,고객 0363,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000364,2025-12-30,인천,기획,고객 0364,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000365,2025-12-31,광주,운영,고객 0365,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000366,2026-01-01,대구,기획,고객 0366,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000367,2026-01-02,울산,운영,고객 0367,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000368,2026-01-03,세종,기획,고객 0368,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000369,2026-01-04,경기,운영,고객 0369,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
